Dates,DayOfWeek,PdDistrict,Address,X,Y
27.03.2015,Friday,MISSION,SOUTH VAN NESS AV / 24TH ST,-122.4162686,37.75237351
27.03.2015,Friday,PARK,OAK ST / MASONIC AV,-122.4457177,37.77208098
27.03.2015,Friday,TARAVAL,2300 Block of 19TH AV,-122.4755794,37.74397309
27.03.2015,Friday,NORTHERN,BUSH ST / STEINER ST,-122.4351072,37.78680883
27.03.2015,Friday,NORTHERN,BUSH ST / STEINER ST,-122.4351072,37.78680883
27.03.2015,Friday,NORTHERN,BUSH ST / STEINER ST,-122.4351072,37.78680883
27.03.2015,Friday,NORTHERN,1900 Block of PACIFIC AV,-122.4273633,37.79434469
27.03.2015,Friday,BAYVIEW,3RD ST / PALOU AV,-122.3909717,37.73401522
27.03.2015,Friday,BAYVIEW,3RD ST / PALOU AV,-122.3909717,37.73401522
27.03.2015,Friday,BAYVIEW,17TH ST / VERMONT ST,-122.4044993,37.76466446
27.03.2015,Friday,BAYVIEW,17TH ST / VERMONT ST,-122.4044993,37.76466446
27.03.2015,Friday,MISSION,200 Block of SHOTWELL ST,-122.4163748,37.76442252
27.03.2015,Friday,BAYVIEW,900 Block of KEY AV,-122.395488,37.71857688
27.03.2015,Friday,SOUTHERN,0 Block of THE EMBARCADERONORTH ST,-122.3879146,37.78336317
27.03.2015,Friday,RICHMOND,700 Block of GREAT HY,-122.5110791,37.77399184
27.03.2015,Friday,INGLESIDE,100 Block of PERALTA AV,-122.4079041,37.74721825
27.03.2015,Friday,PARK,17TH ST / EUREKA ST,-122.4384199,37.76229028
27.03.2015,Friday,PARK,17TH ST / EUREKA ST,-122.4384199,37.76229028
27.03.2015,Friday,MISSION,17TH ST / DOLORES ST,-122.4262284,37.76303129
27.03.2015,Friday,MISSION,17TH ST / DOLORES ST,-122.4262284,37.76303129
27.03.2015,Friday,INGLESIDE,900 Block of GENEVA AV,-122.440593,37.71630467
27.03.2015,Friday,INGLESIDE,900 Block of GENEVA AV,-122.440593,37.71630467
27.03.2015,Friday,INGLESIDE,900 Block of GENEVA AV,-122.440593,37.71630467
27.03.2015,Friday,PARK,1400 Block of GROVE ST,-122.4404831,37.7755529
27.03.2015,Friday,BAYVIEW,1400 Block of PHELPS ST,-122.3944389,37.7364439
27.03.2015,Friday,NORTHERN,AUSTIN ST / VANNESS AV,-122.4220481,37.78895627
27.03.2015,Friday,CENTRAL,UNION ST / BATTERY ST,-122.4016192,37.80138209
27.03.2015,Friday,INGLESIDE,LABICA WY / ROCKDALE DR,-122.4530445,37.7413149
27.03.2015,Friday,TARAVAL,0 Block of MENDOSA AV,-122.4656426,37.74881504
27.03.2015,Friday,BAYVIEW,1400 Block of PHELPS ST,-122.3944389,37.7364439
27.03.2015,Friday,BAYVIEW,1400 Block of PHELPS ST,-122.3944389,37.7364439
27.03.2015,Friday,CENTRAL,GRANT AV / CAMPTON PL,-122.4053109,37.78915924
27.03.2015,Friday,CENTRAL,GRANT AV / CAMPTON PL,-122.4053109,37.78915924
27.03.2015,Friday,RICHMOND,800 Block of JOHNFKENNEDY DR,-122.4768797,37.7715884
27.03.2015,Friday,TARAVAL,3100 Block of ULLOA ST,-122.4900324,37.7404902
27.03.2015,Friday,TARAVAL,3100 Block of ULLOA ST,-122.4900324,37.7404902
27.03.2015,Friday,BAYVIEW,1400 Block of PHELPS ST,-122.3944389,37.7364439
27.03.2015,Friday,NORTHERN,1100 Block of POST ST,-122.4207538,37.78666701
27.03.2015,Friday,RICHMOND,3500 Block of CABRILLO ST,-122.4966553,37.77381784
27.03.2015,Friday,TENDERLOIN,600 Block of ELLIS ST,-122.4169161,37.78439445
27.03.2015,Friday,INGLESIDE,DIAMOND ST / BOSWORTH ST,-122.4341458,37.73355061
27.03.2015,Friday,TENDERLOIN,0 Block of POWELL ST,-122.4078454,37.78509432
27.03.2015,Friday,TENDERLOIN,0 Block of POWELL ST,-122.4078454,37.78509432
27.03.2015,Friday,TENDERLOIN,0 Block of POWELL ST,-122.4078454,37.78509432
27.03.2015,Friday,TENDERLOIN,TAYLOR ST / ELLIS ST,-122.4111419,37.78507362
27.03.2015,Friday,SOUTHERN,4TH ST / MISSION ST,-122.4042702,37.78447885
27.03.2015,Friday,BAYVIEW,20TH ST / 3RD ST,-122.3885594,37.76049292
27.03.2015,Friday,MISSION,DOLORES ST / 15TH ST,-122.4265407,37.76626756
27.03.2015,Friday,NORTHERN,FILLMORE ST / CHESTNUT ST,-122.4362753,37.80081266
27.03.2015,Friday,RICHMOND,EUCLID AV / COMMONWEALTH AV,-122.4557136,37.78397736
27.03.2015,Friday,RICHMOND,CABRILLO ST / 7TH AV,-122.4649438,37.77531936
27.03.2015,Friday,RICHMOND,CABRILLO ST / 7TH AV,-122.4649438,37.77531936
27.03.2015,Friday,INGLESIDE,600 Block of PERALTA AV,-122.4086563,37.7430226
27.03.2015,Friday,PARK,FULTON ST / BRODERICK ST,-122.4398466,37.77664424
27.03.2015,Friday,TENDERLOIN,400 Block of JONES ST,-122.4129938,37.78556297
27.03.2015,Friday,CENTRAL,800 Block of BUSH ST,-122.4112592,37.78978942
27.03.2015,Friday,TARAVAL,1900 Block of 42ND AV,-122.5009903,37.75033476
27.03.2015,Friday,BAYVIEW,MANSELL ST / BRUSSELS ST,-122.4030352,37.72102305
27.03.2015,Friday,BAYVIEW,4000 Block of 3RD ST,-122.388753,37.74073605
27.03.2015,Friday,PARK,HAIGHT ST / CLAYTON ST,-122.4485785,37.76979772
27.03.2015,Friday,PARK,HAIGHT ST / CLAYTON ST,-122.4485785,37.76979772
27.03.2015,Friday,CENTRAL,KEARNY ST / BROADWAY ST,-122.4054759,37.79801807
27.03.2015,Friday,PARK,HENRY ST / NOE ST,-122.4333332,37.76666178
27.03.2015,Friday,SOUTHERN,800 Block of BRYANT ST,-122.4034048,37.77542071
27.03.2015,Friday,TARAVAL,17TH AV / IRVING ST,-122.4749847,37.76365557
27.03.2015,Friday,BAYVIEW,1000 Block of CONNECTICUT ST,-122.3970892,37.75359879
27.03.2015,Friday,NORTHERN,1900 Block of LARKIN ST,-122.4199559,37.79568307
27.03.2015,Friday,INGLESIDE,1700 Block of DOLORES ST,-122.4240122,37.74155618
27.03.2015,Friday,CENTRAL,0 Block of CHILD ST,-122.4074997,37.80319664
27.03.2015,Friday,MISSION,3000 Block of MISSION ST,-122.4181632,37.74858895
27.03.2015,Friday,NORTHERN,600 Block of EDDY ST,-122.4183602,37.7831499
27.03.2015,Friday,SOUTHERN,3RD ST / BRYANT ST,-122.3958483,37.78132105
27.03.2015,Friday,NORTHERN,POLK ST / GEARY ST,-122.4197398,37.78589261
27.03.2015,Friday,NORTHERN,POLK ST / GEARY ST,-122.4197398,37.78589261
27.03.2015,Friday,NORTHERN,POLK ST / GEARY ST,-122.4197398,37.78589261
27.03.2015,Friday,MISSION,2900 Block of 24TH ST,-122.4114365,37.75271151
27.03.2015,Friday,MISSION,900 Block of SHOTWELL ST,-122.4153138,37.75321727
27.03.2015,Friday,MISSION,900 Block of SHOTWELL ST,-122.4153138,37.75321727
27.03.2015,Friday,MISSION,900 Block of SHOTWELL ST,-122.4153138,37.75321727
27.03.2015,Friday,BAYVIEW,1400 Block of UNDERWOOD AV,-122.3891038,37.72816293
27.03.2015,Friday,BAYVIEW,1400 Block of UNDERWOOD AV,-122.3891038,37.72816293
27.03.2015,Friday,SOUTHERN,400 Block of CLEMENTINA ST,-122.405112,37.77984316
27.03.2015,Friday,MISSION,CYPRESS ST / 25TH ST,-122.4166727,37.75073802
27.03.2015,Friday,INGLESIDE,200 Block of SENECA AV,-122.4432855,37.72055744
27.03.2015,Friday,INGLESIDE,0 Block of CURTIS ST,-122.439819,37.71410519
27.03.2015,Friday,BAYVIEW,4000 Block of 3RD ST,-122.388753,37.74073605
27.03.2015,Friday,NORTHERN,2100 Block of CALIFORNIA ST,-122.429733,37.78937288
27.03.2015,Friday,TARAVAL,GRAFTON AV / BRIGHTON AV,-122.455117,37.72003555
27.03.2015,Friday,NORTHERN,2100 Block of CALIFORNIA ST,-122.429733,37.78937288
27.03.2015,Friday,NORTHERN,2100 Block of CALIFORNIA ST,-122.429733,37.78937288
27.03.2015,Friday,BAYVIEW,100 Block of CLEORAND AV,-122.3711855,37.72910495
27.03.2015,Friday,INGLESIDE,300 Block of MOUNT VERNON AV,-122.4477532,37.71808234
27.03.2015,Friday,SOUTHERN,800 Block of BRYANT ST,-122.4034048,37.77542071
27.03.2015,Friday,SOUTHERN,800 Block of BRYANT ST,-122.4034048,37.77542071
27.03.2015,Friday,INGLESIDE,0 Block of VANBUREN ST,-122.4353377,37.73625031
27.03.2015,Friday,CENTRAL,LEAVENWORTH ST / CHESTNUT ST,-122.4181535,37.80313603
27.03.2015,Friday,BAYVIEW,1400 Block of 20TH ST,-122.3958036,37.7599996
28.01.2015,Wednesday,PARK,1400 Block of PAGE ST,-122.444713,37.77130219
28.01.2015,Wednesday,SOUTHERN,800 Block of BRYANT ST,-122.4034048,37.77542071
28.01.2015,Wednesday,MISSION,22ND ST / CAPP ST,-122.4176606,37.75550434
28.01.2015,Wednesday,NORTHERN,GEARY BL / VANNESS AV,-122.4213958,37.78568434
28.01.2015,Wednesday,TENDERLOIN,HYDE ST / MCALLISTER ST,-122.415318,37.78071793
28.01.2015,Wednesday,INGLESIDE,300 Block of NAPLES ST,-122.4293836,37.72313279
28.01.2015,Wednesday,INGLESIDE,300 Block of NAPLES ST,-122.4293836,37.72313279
28.01.2015,Wednesday,PARK,4800 Block of 17TH ST,-122.4498693,37.76165857
28.01.2015,Wednesday,CENTRAL,200 Block of SUTTER ST,-122.404828,37.78975969
28.01.2015,Wednesday,NORTHERN,800 Block of OFARRELL ST,-122.4187296,37.7850075
28.01.2015,Wednesday,NORTHERN,800 Block of OFARRELL ST,-122.4187296,37.7850075
28.01.2015,Wednesday,CENTRAL,200 Block of SUTTER ST,-122.404828,37.78975969
28.01.2015,Wednesday,NORTHERN,800 Block of OFARRELL ST,-122.4187296,37.7850075
28.01.2015,Wednesday,BAYVIEW,SILVER AV / SAN BRUNO AV,-122.4056103,37.73243886
28.01.2015,Wednesday,MISSION,1900 Block of MISSION ST,-122.4196766,37.7658511
28.01.2015,Wednesday,TENDERLOIN,OFARRELL ST / MASON ST,-122.4096862,37.78620421
28.01.2015,Wednesday,RICHMOND,FULTON ST / 35TH AV,-122.4949029,37.77208021
28.01.2015,Wednesday,BAYVIEW,1700 Block of LANE ST,-122.3903949,37.73131212
28.01.2015,Wednesday,BAYVIEW,1700 Block of LANE ST,-122.3903949,37.73131212
28.01.2015,Wednesday,NORTHERN,2600 Block of BUCHANAN ST,-122.4314746,37.79424318
28.01.2015,Wednesday,NORTHERN,2700 Block of GOUGH ST,-122.4272966,37.79861827
28.01.2015,Wednesday,BAYVIEW,2100 Block of QUESADA AV,-122.3999333,37.73808422
28.01.2015,Wednesday,SOUTHERN,8TH ST / TEHAMA ST,-122.4110727,37.77579294
28.01.2015,Wednesday,MISSION,1500 Block of BRYANT ST,-122.4107381,37.76752431
28.01.2015,Wednesday,SOUTHERN,400 Block of MISSION ST,-122.3970918,37.79006619
28.01.2015,Wednesday,MISSION,1500 Block of BRYANT ST,-122.4107381,37.76752431
28.01.2015,Wednesday,INGLESIDE,CORTLAND AV / ELLSWORTH ST,-122.4145613,37.73888089
28.01.2015,Wednesday,INGLESIDE,CORTLAND AV / ELLSWORTH ST,-122.4145613,37.73888089
28.01.2015,Wednesday,INGLESIDE,CORTLAND AV / ELLSWORTH ST,-122.4145613,37.73888089
28.01.2015,Wednesday,PARK,900 Block of BAKER ST,-122.4416585,37.780001
28.01.2015,Wednesday,RICHMOND,42ND AV / BALBOA ST,-122.5026699,37.77546738
28.01.2015,Wednesday,NORTHERN,700 Block of FELL ST,-122.4302154,37.77505925
28.01.2015,Wednesday,SOUTHERN,300 Block of RITCH ST,-122.3940977,37.77899447
28.01.2015,Wednesday,SOUTHERN,300 Block of RITCH ST,-122.3940977,37.77899447
28.01.2015,Wednesday,NORTHERN,1400 Block of POLK ST,-122.4206606,37.79009982
28.01.2015,Wednesday,CENTRAL,1000 Block of CALIFORNIA ST,-122.4120755,37.79162013
28.01.2015,Wednesday,CENTRAL,1000 Block of CALIFORNIA ST,-122.4120755,37.79162013
28.01.2015,Wednesday,NORTHERN,GOLDEN GATE AV / VANNESS AV,-122.4204395,37.78103085
28.01.2015,Wednesday,SOUTHERN,MASON ST / TURK ST,-122.4089536,37.78328787
28.01.2015,Wednesday,SOUTHERN,5TH ST / HARRISON ST,-122.4018464,37.77903241
28.01.2015,Wednesday,MISSION,2600 Block of HARRISON ST,-122.4121901,37.75501197
28.01.2015,Wednesday,TENDERLOIN,0 Block of GRANT AV,-122.4049974,37.78719633
28.01.2015,Wednesday,TARAVAL,1600 Block of 26TH AV,-122.4842371,37.75668599
28.01.2015,Wednesday,PARK,1200 Block of 6TH AV,-122.4631299,37.7655708
28.01.2015,Wednesday,MISSION,3200 Block of 22ND ST,-122.4193083,37.75545608
28.01.2015,Wednesday,MISSION,3200 Block of 22ND ST,-122.4193083,37.75545608
28.01.2015,Wednesday,CENTRAL,GRANT AV / GEARY ST,-122.4050432,37.78776539
28.01.2015,Wednesday,NORTHERN,700 Block of FULTON ST,-122.4282496,37.77806777
28.01.2015,Wednesday,NORTHERN,700 Block of FULTON ST,-122.4282496,37.77806777
28.01.2015,Wednesday,MISSION,2600 Block of HARRISON ST,-122.4121901,37.75501197
28.01.2015,Wednesday,BAYVIEW,100 Block of TOPEKA AV,-122.3980889,37.73350068
28.01.2015,Wednesday,SOUTHERN,500 Block of 5TH ST,-122.3999811,37.77762424
28.01.2015,Wednesday,TENDERLOIN,200 Block of HYDE ST,-122.4157217,37.78306799
28.01.2015,Wednesday,TENDERLOIN,200 Block of HYDE ST,-122.4157217,37.78306799
28.01.2015,Wednesday,TARAVAL,3200 Block of 20TH AV,-122.4756475,37.72852806
28.01.2015,Wednesday,TENDERLOIN,200 Block of HYDE ST,-122.4157217,37.78306799
28.01.2015,Wednesday,TENDERLOIN,0 Block of POWELL ST,-122.4078454,37.78509432
28.01.2015,Wednesday,SOUTHERN,1500 Block of HOWARD ST,-122.4166673,37.77212328
28.01.2015,Wednesday,PARK,900 Block of OAK ST,-122.4349567,37.77349986
28.01.2015,Wednesday,SOUTHERN,800 Block of MARKET ST,-122.4076335,37.78418935
28.01.2015,Wednesday,SOUTHERN,800 Block of MARKET ST,-122.4076335,37.78418935
28.01.2015,Wednesday,NORTHERN,2300 Block of GREENWICH ST,-122.4383401,37.79858153
28.01.2015,Wednesday,PARK,GOLDEN GATE AV / LYON ST,-122.4435079,37.77808926
28.01.2015,Wednesday,SOUTHERN,800 Block of BRYANT ST,-122.4034048,37.77542071
28.01.2015,Wednesday,INGLESIDE,300 Block of SAWYER ST,-122.414201,37.71378897
28.01.2015,Wednesday,SOUTHERN,1200 Block of MARKET ST,-122.4154442,37.77802457
28.01.2015,Wednesday,CENTRAL,300 Block of THE EMBARCADERONORTH ST,-122.3963744,37.79805325
28.01.2015,Wednesday,MISSION,18TH ST / OAKWOOD ST,-122.4250259,37.76149069
28.01.2015,Wednesday,MISSION,1600 Block of BRYANT ST,-122.4104781,37.76624632
28.01.2015,Wednesday,TARAVAL,0 Block of JOSEPHA AV,-122.47768,37.71670576
28.01.2015,Wednesday,TARAVAL,400 Block of ARCH ST,-122.4672141,37.71880563
28.01.2015,Wednesday,TARAVAL,100 Block of BROAD ST,-122.4575666,37.71312768
28.01.2015,Wednesday,CENTRAL,0 Block of BEACH ST,-122.4098712,37.80793963
28.01.2015,Wednesday,INGLESIDE,600 Block of GENEVA AV,-122.4444769,37.71943156
28.01.2015,Wednesday,NORTHERN,1200 Block of FILLMORE ST,-122.4321682,37.78097996
28.01.2015,Wednesday,NORTHERN,2300 Block of BUCHANAN ST,-122.4310732,37.79156871
28.01.2015,Wednesday,TARAVAL,1900 Block of 31ST AV,-122.4890597,37.75085992
28.01.2015,Wednesday,CENTRAL,BATTERY ST / WASHINGTON ST,-122.4004881,37.79587632
28.01.2015,Wednesday,SOUTHERN,HARRISON ST / THE EMBARCADEROSOUTH ST,-122.3884856,37.78957276
28.01.2015,Wednesday,CENTRAL,300 Block of THE EMBARCADERONORTH ST,-122.3963744,37.79805325
28.01.2015,Wednesday,MISSION,1000 Block of POTRERO AV,-122.4065391,37.75648641
28.01.2015,Wednesday,MISSION,1000 Block of POTRERO AV,-122.4065391,37.75648641
28.01.2015,Wednesday,BAYVIEW,INNES AV / NEWHALL ST,-122.3890333,37.73953465
28.01.2015,Wednesday,RICHMOND,GEARY BL / 23RD AV,-122.482592,37.78018814
28.01.2015,Wednesday,RICHMOND,GEARY BL / 23RD AV,-122.482592,37.78018814
28.01.2015,Wednesday,RICHMOND,GEARY BL / 23RD AV,-122.482592,37.78018814
28.01.2015,Wednesday,MISSION,17TH ST / POTRERO AV,-122.407422,37.76448809
28.01.2015,Wednesday,MISSION,17TH ST / POTRERO AV,-122.407422,37.76448809
28.01.2015,Wednesday,MISSION,3200 Block of CESAR CHAVEZ ST,-122.415398,37.74810844
28.01.2015,Wednesday,INGLESIDE,ALEMANY BL / PUTNAM ST,-122.4108296,37.73473317
28.01.2015,Wednesday,INGLESIDE,ALEMANY BL / PUTNAM ST,-122.4108296,37.73473317
28.01.2015,Wednesday,INGLESIDE,ALEMANY BL / PUTNAM ST,-122.4108296,37.73473317
28.01.2015,Wednesday,BAYVIEW,0 Block of BEATRICE LN,-122.3807605,37.73103306
28.01.2015,Wednesday,BAYVIEW,0 Block of BEATRICE LN,-122.3807605,37.73103306
28.01.2015,Wednesday,SOUTHERN,600 Block of FOLSOM ST,-122.3983417,37.78417144
28.01.2015,Wednesday,NORTHERN,2300 Block of NORTHPOINT ST,-122.4459135,37.80251161
28.01.2015,Wednesday,RICHMOND,600 Block of 10TH AV,-122.4681551,37.77609175
28.01.2015,Wednesday,INGLESIDE,PARIS ST / GENEVA AV,-122.4394381,37.71567436
28.01.2015,Wednesday,NORTHERN,2000 Block of CHESTNUT ST,-122.4367758,37.8006947
28.01.2015,Wednesday,PARK,2600 Block of GEARY BL,-122.446613,37.78224582
28.01.2015,Wednesday,MISSION,2100 Block of MISSION ST,-122.4195616,37.76321611
28.01.2015,Wednesday,CENTRAL,300 Block of SUTTER ST,-122.4061818,37.78947651
28.01.2015,Wednesday,PARK,400 Block of CLAYTON ST,-122.4489294,37.77118209
28.01.2015,Wednesday,TENDERLOIN,300 Block of ELLIS ST,-122.4119876,37.78502266
28.01.2015,Wednesday,TENDERLOIN,300 Block of ELLIS ST,-122.4119876,37.78502266
28.01.2015,Wednesday,INGLESIDE,100 Block of ONONDAGA AV,-122.4401222,37.72227127
28.01.2015,Wednesday,INGLESIDE,100 Block of ONONDAGA AV,-122.4401222,37.72227127
28.01.2015,Wednesday,TARAVAL,LAKEWOOD AV / OCEAN AV,-122.4645736,37.72613031
28.01.2015,Wednesday,TENDERLOIN,OFARRELL ST / JONES ST,-122.4129705,37.78578838
28.01.2015,Wednesday,BAYVIEW,VISITACION AV / BAY SHORE BL,-122.4042261,37.71040888
28.01.2015,Wednesday,NORTHERN,0 Block of VANNESS AV,-122.4192347,37.77577842
28.01.2015,Wednesday,SOUTHERN,MARKET ST / 7TH ST,-122.4125153,37.78047775
28.01.2015,Wednesday,SOUTHERN,HARRISON ST / HAWTHORNE ST,-122.3962658,37.78344043
28.01.2015,Wednesday,PARK,1200 Block of PAGE ST,-122.4413937,37.77172731
28.01.2015,Wednesday,BAYVIEW,800 Block of CHINABASIN ST,-122.386775,37.76537752
28.01.2015,Wednesday,SOUTHERN,800 Block of BRYANT ST,-122.4034048,37.77542071
28.01.2015,Wednesday,SOUTHERN,3RD ST / BRANNAN ST,-122.3943045,37.78009053
28.01.2015,Wednesday,INGLESIDE,DOLORES ST / DUNCAN ST,-122.4246032,37.74624115
28.01.2015,Wednesday,MISSION,3200 Block of 22ND ST,-122.4193083,37.75545608
28.01.2015,Wednesday,MISSION,3200 Block of 22ND ST,-122.4193083,37.75545608
28.01.2015,Wednesday,INGLESIDE,TUCKER AV / RUTLAND ST,-122.4058959,37.71593068
28.01.2015,Wednesday,PARK,1400 Block of HAIGHT ST,-122.4461437,37.77005272
28.01.2015,Wednesday,PARK,1400 Block of HAIGHT ST,-122.4461437,37.77005272
28.01.2015,Wednesday,BAYVIEW,NEWHALL ST / NEWCOMB AV,-122.3916487,37.73628979
28.01.2015,Wednesday,BAYVIEW,20TH ST / ILLINOIS ST,-122.3875713,37.76054996
28.01.2015,Wednesday,SOUTHERN,0 Block of HOWARD ST,-122.3913224,37.79218177
28.01.2015,Wednesday,BAYVIEW,3RD ST / PALOU AV,-122.3909717,37.73401522
28.01.2015,Wednesday,SOUTHERN,1000 Block of HOWARD ST,-122.4073764,37.77948978
28.01.2015,Wednesday,INGLESIDE,300 Block of EDINBURGH ST,-122.4301947,37.72352051
28.01.2015,Wednesday,SOUTHERN,HARRISON ST / 4TH ST,-122.3996176,37.78079066
28.01.2015,Wednesday,SOUTHERN,0 Block of THE EMBARCADEROSOUTH ST,-122.3883799,37.78331041
28.01.2015,Wednesday,MISSION,2900 Block of 17TH ST,-122.412672,37.76422558
28.01.2015,Wednesday,BAYVIEW,500 Block of CHINABASIN ST,-122.3904691,37.77200136
28.01.2015,Wednesday,TENDERLOIN,JONES ST / ELLIS ST,-122.4127841,37.78486569
28.01.2015,Wednesday,BAYVIEW,22ND ST / ILLINOIS ST,-122.3873163,37.75800217
28.01.2015,Wednesday,SOUTHERN,MISSION ST / 4TH ST,-122.4042702,37.78447885
28.01.2015,Wednesday,CENTRAL,LEAVENWORTH ST / POST ST,-122.4149967,37.78745307
28.01.2015,Wednesday,MISSION,16TH ST / MISSION ST,-122.4196718,37.76505012
28.01.2015,Wednesday,MISSION,16TH ST / MISSION ST,-122.4196718,37.76505012
28.01.2015,Wednesday,TARAVAL,2600 Block of GREAT HY,-122.5061853,37.73656483
28.01.2015,Wednesday,CENTRAL,NORTHPOINT ST / POWELL ST,-122.4121433,37.8067579
28.01.2015,Wednesday,MISSION,25TH ST / CASTRO ST,-122.4339295,37.74969519
28.01.2015,Wednesday,INGLESIDE,CONGO ST / FLOOD AV,-122.4420093,37.72991066
28.01.2015,Wednesday,CENTRAL,CALIFORNIA ST / MONTGOMERY ST,-122.4027714,37.79285088
28.01.2015,Wednesday,SOUTHERN,1200 Block of HOWARD ST,-122.4124474,37.77563367
28.01.2015,Wednesday,BAYVIEW,ILLINOIS ST / 22ND ST,-122.3873163,37.75800217
28.01.2015,Wednesday,CENTRAL,PINE ST / HYDE ST,-122.4172096,37.7900459
28.01.2015,Wednesday,INGLESIDE,0 Block of TIOGA AV,-122.4040427,37.71614902
28.01.2015,Wednesday,CENTRAL,CALIFORNIA ST / LEAVENWORTH ST,-122.4157547,37.79120677
28.01.2015,Wednesday,NORTHERN,400 Block of HAIGHT ST,-122.4296227,37.77215583
28.01.2015,Wednesday,NORTHERN,400 Block of HAIGHT ST,-122.4296227,37.77215583
28.01.2015,Wednesday,NORTHERN,600 Block of TURK ST,-122.4198206,37.78200878
28.01.2015,Wednesday,NORTHERN,600 Block of TURK ST,-122.4198206,37.78200878
28.01.2015,Wednesday,TARAVAL,300 Block of SERRANO DR,-122.4804507,37.71901187
28.01.2015,Wednesday,NORTHERN,2900 Block of FRANKLIN ST,-122.4262122,37.80160172
28.01.2015,Wednesday,NORTHERN,2900 Block of FRANKLIN ST,-122.4262122,37.80160172
28.01.2015,Wednesday,TARAVAL,300 Block of SERRANO DR,-122.4804507,37.71901187
28.01.2015,Wednesday,NORTHERN,2900 Block of FRANKLIN ST,-122.4262122,37.80160172
28.01.2015,Wednesday,MISSION,2600 Block of FOLSOM ST,-122.4143781,37.75487964
28.01.2015,Wednesday,MISSION,1300 Block of SOUTH VAN NESS AV,-122.4161161,37.75156086
28.01.2015,Wednesday,INGLESIDE,3200 Block of HARRISON ST,-122.4115982,37.7460402
28.01.2015,Wednesday,BAYVIEW,JENNINGS ST / REVERE AV,-122.3864207,37.72954477
28.01.2015,Wednesday,MISSION,500 Block of ALABAMA ST,-122.4121796,37.76226306
28.01.2015,Wednesday,NORTHERN,GEARY ST / VANNESS AV,-122.4213958,37.78568434
28.01.2015,Wednesday,BAYVIEW,TUBBS ST / INDIANA ST,-122.3910322,37.75623677
28.01.2015,Wednesday,INGLESIDE,3700 Block of MISSION ST,-122.4244218,37.736401
28.01.2015,Wednesday,SOUTHERN,800 Block of BRYANT ST,-122.4034048,37.77542071
28.01.2015,Wednesday,RICHMOND,GEARY BL / 5TH AV,-122.4632131,37.78107007
28.01.2015,Wednesday,CENTRAL,500 Block of PINE ST,-122.4056024,37.79157137
28.01.2015,Wednesday,INGLESIDE,4000 Block of MISSION ST,-122.4279301,37.73221449
28.01.2015,Wednesday,SOUTHERN,400 Block of MARKET ST,-122.3986233,37.79128635
28.01.2015,Wednesday,SOUTHERN,400 Block of MARKET ST,-122.3986233,37.79128635
28.01.2015,Wednesday,MISSION,2200 Block of 17TH ST,-122.4059608,37.76463102
28.01.2015,Wednesday,NORTHERN,OCTAVIA ST / PACIFIC AV,-122.4281617,37.79418821
28.01.2015,Wednesday,MISSION,GUERRERO ST / 25TH ST,-122.4227279,37.75037293
28.01.2015,Wednesday,SOUTHERN,700 Block of MARKET ST,-122.4052948,37.78630722
28.01.2015,Wednesday,SOUTHERN,400 Block of BRYANT ST,-122.3952605,37.78170349
28.01.2015,Wednesday,BAYVIEW,ARMSTRONG AV / 3RD ST,-122.3935733,37.72697977
28.01.2015,Wednesday,CENTRAL,GEARY ST / STOCKTON ST,-122.4065923,37.7875673
28.01.2015,Wednesday,BAYVIEW,QUESADA AV / 3RD ST,-122.3912456,37.7332252
28.01.2015,Wednesday,BAYVIEW,QUESADA AV / 3RD ST,-122.3912456,37.7332252
28.01.2015,Wednesday,BAYVIEW,QUESADA AV / 3RD ST,-122.3912456,37.7332252
28.01.2015,Wednesday,BAYVIEW,900 Block of ILLINOIS ST,-122.3873706,37.75926735
